DOC_ID,topic,prob
0,0,1.0
1,0,1.0
2,0,1.0
3,0,1.0
4,0,1.0
5,0,0.9835194346467109
6,0,0.99104805795716
7,0,0.9762618533424084
8,0,0.9794977149267705
9,0,0.9868665108361622
10,0,1.0
11,0,0.987639438379708
12,0,0.9835795842746561
13,0,1.0
14,0,1.0
15,0,0.9762873782537623
16,0,0.9897016875770702
17,0,0.979013635120052
18,0,0.9844908128915429
19,0,1.0
20,0,1.0
21,0,0.9823134428079954
22,0,0.9760818882737662
23,0,1.0
24,0,1.0
25,0,0.9857971517024733
26,0,1.0
27,0,0.9760203646253724
28,0,1.0
29,0,1.0
30,0,1.0
31,0,0.9731104862234129
32,0,0.971235529453368
33,0,0.9704806521388795
34,0,0.9893316135970461
35,0,0.9782625405665034
36,0,0.9919840236832773
37,0,0.9885745326787118
38,0,1.0
39,0,0.9882987382586375
40,0,0.9859373214688978
41,0,1.0
42,0,1.0
43,0,0.9860877202778655
44,0,1.0
45,0,1.0
46,0,0.9908567301399042
47,0,0.9685776685500879
48,0,1.0
49,0,1.0
50,0,0.9922122435224766
51,0,0.9892525270861833
52,0,1.0
53,0,1.0
54,0,0.9839246556396349
55,0,1.0
56,0,0.9879289993106053
57,0,0.9878983085802052
58,0,1.0
59,0,0.9649582914532533
60,0,1.0
61,0,1.0
62,0,0.9904919439240395
63,0,1.0
64,0,1.0
65,0,1.0
66,0,1.0
67,0,0.9816308125654687
68,0,1.0
69,0,1.0
70,0,1.0
71,0,0.9894022694667866
72,0,0.9864923251155533
73,0,1.0
74,0,1.0
75,0,1.0
76,0,0.9881077660272121
77,0,0.9891108235741398
78,0,0.9766664943874263
79,0,0.9846657403809639
80,0,0.9924516264038304
81,0,1.0
82,0,0.9858142105266162
83,0,0.9935686133881976
84,0,0.9816546219701991
85,0,0.9876003141959887
86,0,0.9779355878989004
87,0,1.0
88,0,1.0
89,0,1.0
90,0,1.0
91,0,1.0
92,0,1.0
93,0,1.0
94,0,1.0
95,0,0.9847641051928987
96,0,1.0
97,0,0.9780068055586881
98,0,1.0
99,0,1.0
100,0,1.0
101,0,0.9845728504677824
102,0,1.0
103,0,1.0
104,0,0.9780856826704674
105,0,0.9877358433814841
106,0,1.0
107,0,0.9867555561022215
108,0,0.9884018267337163
109,0,1.0
110,0,0.9905016888527609
111,0,1.0
112,0,0.9799095818743693
113,0,0.9839637938763509
114,0,0.9742094168058432
115,0,0.9895656770764594
116,0,1.0
117,0,1.0
118,0,0.9698308439610495
119,0,1.0
120,0,0.9850907406793317
121,0,0.9860506977692813
122,0,0.9853326816774854
123,0,1.0
124,0,1.0
125,0,1.0
126,0,0.9829008673556033
127,0,1.0
128,0,0.9858063299646525
129,0,0.9916492334098311
130,0,1.0
131,0,1.0
132,0,1.0
133,0,1.0
134,0,1.0
135,0,1.0
136,0,1.0
137,0,1.0
138,0,1.0
139,0,0.9952621380249453
140,0,1.0
141,0,1.0
142,0,0.9839340917232745
143,0,1.0
144,0,0.9864305699108672
145,0,1.0
146,0,0.9835242407294831
147,0,0.988934146956056
148,0,1.0
149,0,1.0
150,0,1.0
151,0,0.9779976518290185
152,0,1.0
153,0,1.0
154,0,1.0
155,0,0.9824599297435114
156,0,1.0
157,0,1.0
158,0,0.991615755669355
159,0,0.9940507254488864
160,0,1.0
161,0,0.9891732954011208
162,0,1.0
163,0,1.0
164,0,1.0
165,0,1.0
166,0,1.0
167,0,0.9907851662908121
168,0,0.9921724860288208
169,0,1.0
170,0,0.9861245135900782
171,0,1.0
172,0,1.0
173,0,1.0
174,0,1.0
175,0,1.0
176,0,0.9866441217841692
177,0,0.9822612564400551
178,0,0.9748344307549907
179,0,1.0
180,0,1.0
181,0,1.0
182,0,0.9866534506454964
183,0,0.9758745643384081
184,0,0.9902526815723655
185,0,1.0
186,0,0.982476984684458
187,0,0.9764911982066887
188,0,1.0
189,0,0.9657637874498133
190,0,1.0
191,0,1.0
192,0,0.9879699732708521
193,0,0.988331058424976
194,0,1.0
195,0,0.9913460412424107
196,0,0.9834460690972264
197,0,0.9891290760119806
198,0,1.0
199,0,1.0
200,0,1.0
201,0,1.0
202,0,0.9893734084677357
203,0,0.9807454861630936
204,0,0.9751725193684067
205,0,0.9886307715671193
206,0,1.0
207,0,1.0
208,0,0.9810388852213211
209,0,1.0
210,0,1.0
211,0,0.9906899073693884
212,0,0.9759826128617409
213,0,0.9858632052436457
214,0,1.0
215,0,0.9869919468173339
216,0,1.0
217,0,1.0
218,0,1.0
219,0,0.9923568622000968
220,0,1.0
221,0,0.9818489989272767
222,0,0.9863486066490326
223,0,1.0
224,0,0.9680284240622903
225,0,0.9876920923086344
226,0,0.9704899733384754
227,0,0.9918184988293842
228,0,0.989534334867996
229,0,0.982423691150785
230,0,1.0
231,0,1.0
232,0,0.9875362907479117
233,0,1.0
234,0,0.9764385399600378
235,0,1.0
236,0,1.0
237,0,0.9825092909946067
238,0,0.9853692723712344
239,0,0.9868904481146041
240,0,0.985094755759245
241,0,1.0
242,0,1.0
243,0,1.0
244,0,1.0
245,0,1.0
246,0,0.9799559915593811
247,0,0.9694021939921269
248,0,1.0
249,0,1.0
250,0,0.9898852021745355
251,0,1.0
252,0,0.9720810622306816
253,0,0.9842095869313713
254,0,1.0
255,0,0.9854246769688472
256,0,1.0
257,0,0.9871384269746195
258,0,1.0
259,0,0.984537818174051
260,0,0.9892494041086872
261,0,1.0
262,0,0.9754833338836949
263,0,1.0
264,0,1.0
265,0,1.0
266,0,0.9906343619418273
267,0,0.974142791692954
268,0,1.0
