DOC_ID,topic,prob
0,6,1.0
1,4,1.0
2,16,1.0
3,14,1.0
4,6,1.0
5,4,0.15585752389482416
6,7,0.22910049326870582
7,1,0.06983774581374576
8,-1,0.12914000957016158
9,-1,0.08055739894670108
10,0,1.0
11,0,0.25037430789717724
12,4,0.11806728531313765
13,8,1.0
14,3,1.0
15,-1,0.09862783888579438
16,-1,0.14894452242910824
17,5,0.11759566172046153
18,3,1.0
19,13,1.0
20,15,1.0
21,-1,0.11270236758595925
22,-1,0.07565330135281226
23,16,1.0
24,8,1.0
25,-1,0.20785506992543434
26,2,0.23652456745362904
27,-1,0.08856671346125251
28,16,1.0
29,4,1.0
30,15,1.0
31,3,0.25095697042038106
32,3,0.2126262529306171
33,3,0.19281091799097744
34,2,0.2483312622948806
35,-1,0.11946662282868999
36,0,0.29330767193815477
37,1,0.2091928912552976
38,11,1.0
39,-1,0.1637515818842499
40,-1,0.12794466204562815
41,2,0.329946191981041
42,11,1.0
43,-1,0.13254786888217282
44,8,1.0
45,2,1.0
46,0,0.27452034366038414
47,-1,0.08992337281992333
48,4,1.0
49,6,1.0
50,1,0.3306247738434361
51,5,0.1919956291057547
52,10,1.0
53,2,1.0
54,9,0.13046771440798755
55,8,1.0
56,4,1.0
57,-1,0.16666691552358837
58,5,1.0
59,-1,0.08762894199178817
60,15,1.0
61,7,1.0
62,0,0.2649821294029583
63,1,1.0
64,4,1.0
65,7,1.0
66,13,1.0
67,0,0.1619288324919463
68,0,1.0
69,9,1.0
70,0,1.0
71,7,0.19488853112013205
72,5,0.17917457948100443
73,3,1.0
74,7,1.0
75,5,1.0
76,2,0.13126430354897461
77,4,0.23211127371317106
78,1,0.07278360645725503
79,1,0.16891159432095249
80,0,0.2879792840417282
81,1,1.0
82,-1,0.20823692673285024
83,10,0.3850542145136178
84,0,0.14303796153891973
85,2,0.1102704134052764
86,0,0.07298413105376558
87,2,1.0
88,9,1.0
89,3,1.0
90,16,1.0
91,5,1.0
92,3,1.0
93,1,1.0
94,10,1.0
95,4,0.17027837954100314
96,7,1.0
97,1,0.07591643141372403
98,9,1.0
99,9,1.0
100,4,1.0
101,8,0.11851793088987742
102,3,1.0
103,6,1.0
104,-1,0.11948310957289465
105,0,0.2406745605371004
106,11,1.0
107,-1,0.11275620006975044
108,0,0.24392201872112176
109,14,1.0
110,-1,0.17615706118093136
111,1,1.0
112,4,0.12976854214557718
113,5,0.1395402785867076
114,-1,0.06623687635098333
115,3,0.22479692771795026
116,2,1.0
117,7,1.0
118,3,0.21190315096292975
119,10,1.0
120,-1,0.18850049044598804
121,11,0.15561634742119348
122,-1,0.19033279441500098
123,13,1.0
124,1,1.0
125,5,1.0
126,2,0.20220071819105923
127,6,1.0
128,-1,0.12720592330050887
129,1,0.2701172300729985
130,1,1.0
131,1,1.0
132,4,1.0
133,9,1.0
134,2,0.2191434177250585
135,5,1.0
136,14,1.0
137,14,1.0
138,11,1.0
139,10,0.4052439508122718
140,5,1.0
141,9,1.0
142,-1,0.0868460990495036
143,8,1.0
144,0,0.21950449430722338
145,9,1.0
146,8,0.11502446899264664
147,0,0.23977489802363475
148,4,1.0
149,0,1.0
150,13,1.0
151,-1,0.0810145149261395
152,13,1.0
153,11,1.0
154,5,1.0
155,4,0.1437480247660491
156,13,1.0
157,2,0.30444413083736943
158,0,0.31463199629509786
159,10,0.32882993340854666
160,2,0.26644401308164
161,5,0.1845608315517338
162,3,1.0
163,16,1.0
164,1,1.0
165,14,1.0
