DOC_ID,topic,prob
0,4,1.0
1,18,1.0
2,16,1.0
3,-1,0.1531451822786954
4,4,1.0
5,-1,0.11161847645717862
6,19,0.4238532875285552
7,-1,0.1106382296324375
8,7,0.6364469856292944
9,-1,0.021910541463940288
10,0,0.11614866815934634
11,0,0.053078505734142134
12,-1,0.09991070366888338
13,-1,0.035947684274066166
14,5,0.3338452524573409
15,-1,0.02225194734259929
16,-1,0.26145909567840675
17,-1,0.05747228747390525
18,20,0.14162825755578887
19,8,1.0
20,9,0.3166230560304793
21,-1,0.13545089800610494
22,-1,0.028440996630531405
23,16,0.37084830150860404
24,-1,0.02315752739261355
25,0,0.045219375559049084
26,-1,0.042391909145310075
27,-1,0.09575913381793373
28,16,1.0
29,-1,0.1514245923120806
30,9,1.0
31,20,1.0
32,20,1.0
33,-1,0.21280458810363165
34,-1,0.1098727975811129
35,7,1.0
36,0,1.0
37,1,0.10209302512961904
38,-1,0.2153865871994409
39,0,0.031850305812824095
40,-1,0.1547018067756657
41,-1,0.05950821490540699
42,14,0.14395562376346013
43,13,0.18328127847990758
44,-1,0.042086257928600886
45,-1,0.09249008459392491
46,0,1.0
47,15,1.0
48,12,1.0
49,-1,0.04969102180511478
50,1,0.14342130434921188
51,-1,0.03886241138998198
52,3,0.09862111460484782
53,17,1.0
54,10,0.24010283621023198
55,-1,0.03951767737366098
56,-1,0.10195105292984447
57,0,0.02975955100538488
58,-1,0.1487712075244015
59,15,1.0
60,9,0.2658598340248008
61,11,0.2674456360769442
62,0,1.0
63,1,0.38086496849200735
64,18,1.0
65,11,0.2279300515277045
66,8,1.0
67,-1,0.026986340226764428
68,0,0.3244749713518956
69,10,0.1700665482571201
70,0,0.10028956286670737
71,19,1.0
72,21,1.0
73,5,1.0
74,-1,0.16935672002606372
75,-1,0.09072598615663696
76,-1,0.06479121971286901
77,12,0.3579773820661614
78,-1,0.11407180244292396
79,1,0.061021246910459646
80,0,0.0790000650882723
81,1,0.20481186334386994
