method,run,trial,K,c_npmi,c_v,diversity@10,sep_jsd,balance,clarity,outliers_pct,scenario,RZ_index,GR_index
bertopic,run_UNGROUPED,trial_13,2,-0.03248689102345299,0.5885251653858963,1.0,0.8325546111576978,0.221079104991113,0.9178343527380316,0.0,opt,0.33351893306794755,0.2854123268746923
bertopic,run_UNGROUPED,trial_14,2,0.40723121762067815,0.7701818639121686,1.0,0.8325546111576976,0.221079104991113,0.9178343527380316,0.0,opt,2.033293966908511,0.285412326874691
bertopic,run_UNGROUPED,trial_15,7,0.046784691303413575,0.6065677393203338,0.9428571428571428,0.6991065210943367,0.874752117833566,0.7168282334553895,0.5484633569739953,opt,0.4764877198402292,-0.2810025468775599
bertopic,run_UNGROUPED,trial_16,7,0.0659744857413915,0.6412702717792301,0.9,0.7768017590679331,0.874752117833566,0.7168282334553895,0.5484633569739953,opt,0.5318785442622869,0.17755875230803755
bertopic,run_UNGROUPED,trial_17,4,,0.6528601871312348,0.95,0.7849536958949552,0.7293320465667334,0.772835772324074,0.7044917257683215,opt,,0.20035482142149286
bertopic,run_20250831T230602Z,trial_00,2,-0.2213264477019891,0.31770238708530524,1.0,,0.20969258744150604,0.9648911121791749,0.0,opt,-0.9259003038658228,
bertopic,run_20250831T230602Z,trial_02,6,-0.10364816962787625,0.6505978159772585,0.9166666666666666,0.7964278058609169,0.8359601236154192,0.6491606370470357,0.5011820330969267,opt,0.13011659199270603,0.11182358186169214
bertopic,run_20250831T230602Z,trial_03,32,,0.5026942135711703,0.89375,,0.9527068843159245,0.6259126435805692,0.2293144208037825,opt,,
bertopic,run_20250831T230602Z,trial_04,32,,0.5007400549962517,0.896875,,0.9527068843159245,0.6259126435805692,0.2293144208037825,opt,,
bertopic,run_20250831T230602Z,trial_06,19,,0.558908702247524,0.7631578947368421,,0.9409809457188111,0.6739024108489315,0.11347517730496454,opt,,
bertopic,run_20250831T230602Z,trial_08,10,-0.12691867397477052,0.430632870018162,0.9,0.691860837170821,0.8905002772962636,0.6910758251167218,0.23404255319148937,opt,-0.5733470352111204,-0.36268721217243827
bertopic,run_20250831T230602Z,trial_09,10,-0.14447465208853622,0.49928517548182266,0.88,0.7960529274734626,0.9274753131381483,0.681657115384679,0.29314420803782504,opt,-0.4758599858875725,0.268901365161182
bertopic,run_20250831T230602Z,trial_11,2,-0.2213264477019891,0.31770238708530524,1.0,,0.20969258744150604,0.9873363152191219,0.0,opt,-0.9259003038658228,
bertopic,run_20250831T230602Z,trial_12,9,-0.21965074556432002,0.3864499959296761,0.8888888888888888,0.6968460228033766,0.9259782590668009,0.7350611883314511,0.4373522458628842,opt,-0.9718725331515847,-0.2050897460545236
bertopic,run_20250831T230602Z,trial_14,10,-0.2064353951189201,0.48528840069191437,0.92,0.776095149445069,0.9237000216296234,0.702004565930465,0.3120567375886525,opt,-0.5973643529221219,0.1904346159098092
bertopic,run_20250831T230602Z,trial_15,26,,0.4921709386757383,0.8730769230769231,0.7338333128112006,0.960014421531845,0.7049224899422258,0.19621749408983452,opt,,-0.016902050808718025
bertopic,run_20250831T230602Z,trial_16,2,0.40723121762067815,0.7701818639121686,1.0,0.8325546111576976,0.221079104991113,0.9845750914488118,0.0,opt,2.033293966908511,0.42664938713723893
bertopic,run_20250831T230602Z,trial_17,9,-0.07854752183691655,0.5586152558911119,0.8111111111111111,0.6758045750096126,0.9136010313525275,0.6308247151964474,0.28132387706855794,opt,-0.28126502995590463,-0.5621059468250569
bertopic,run_20250831T230602Z,trial_18,11,-0.10334772416800737,0.5827991531288469,0.7545454545454545,0.7646913203802316,0.9336702159993365,0.6245278498099541,0.2198581560283688,opt,-0.404430270910214,-0.03096605985510259
bertopic,run_20250831T230602Z,trial_19,23,,0.47431770084093017,0.8869565217391304,0.7925237406466368,0.933883762155545,0.5731248908038505,0.39243498817966904,opt,,0.024734365875415942
bertopic,run_20250831T230602Z,trial_20,2,-0.03248689102345299,0.5885251653858963,1.0,0.8325546111576978,0.221079104991113,0.9251813412237891,0.0,opt,0.33351893306794755,0.3009600579240578
bertopic,run_20250831T230602Z,trial_21,2,-0.03248689102345299,0.5885251653858963,1.0,0.8325546111576978,0.221079104991113,0.9505476193732261,0.0,opt,0.33351893306794755,0.35464029318716994
bertopic,run_20250831T230602Z,trial_22,9,0.004858871438054922,0.613064646925586,0.7555555555555555,0.7652770921506185,0.9221909559551449,0.6523579702388265,0.37825059101654845,opt,-0.02361372637200898,0.02003085453612166
bertopic,run_20250831T230602Z,trial_23,12,-0.08745688522712085,0.5081010236768583,0.8333333333333334,0.7713572363514617,0.9140186850203094,0.5638788479717393,0.32860520094562645,opt,-0.3964418464856428,-0.13940725161667017
bertopic,run_20250831T230602Z,trial_24,12,0.007560071814801735,0.6058599854512132,0.75,0.7895895539369,0.9262042731060053,0.6036024422926879,0.14420803782505912,opt,-0.047985959039762216,0.06431730702988248
bertopic,run_20250831T230602Z,trial_25,6,-0.18548775940508735,0.5511736541676847,0.8833333333333333,0.7988353623692952,0.8928311850741076,0.7534093282811004,0.6264775413711584,opt,-0.43821310194996166,0.4028979864444773
bertopic,run_20250831T230602Z,trial_26,19,,0.556608677189084,0.8894736842105263,0.786692733585415,0.9111523716635747,0.5043857929568178,0.3640661938534279,opt,,-0.17763101397408398
bertopic,run_20250831T230602Z,trial_27,16,-0.12132732236392571,0.5374958362529944,0.90625,0.7179623801046952,0.9155986556322426,0.633669422315583,0.3806146572104019,opt,-0.2511756201351405,-0.305292500060713
bertopic,run_20250831T230602Z,trial_28,16,-0.12132732236392571,0.5374958362529944,0.90625,0.7179623801046952,0.9155986556322426,0.633669422315583,0.3806146572104019,opt,-0.2511756201351405,-0.305292500060713
bertopic,run_20250831T230602Z,trial_29,2,0.40723121762067815,0.7701818639121686,1.0,0.8325546111576977,0.221079104991113,0.9176407712268507,0.0,opt,2.033293966908511,0.28500266878446806
bertopic,run_20250831T230602Z,trial_30,9,-0.03313921715550731,0.5819872846140995,0.8333333333333334,0.7697474186698843,0.929328096817758,0.6813184968077977,0.49645390070921985,opt,-0.045202861555757395,0.11476096857880089
bertopic,run_20250831T230602Z,trial_31,10,0.011291936788257314,0.6019632815671072,0.7,0.7622953303226958,0.9303286225796836,0.6232665061001467,0.25059101654846333,opt,-0.15618984363905447,-0.05108187456983748
bertopic,run_20250831T231222Z,trial_00,2,-0.2213264477019891,0.31770238708530524,1.0,,0.20969258744150604,0.9786655195295468,0.0,opt,-0.9259003038658228,
bertopic,run_20250831T231222Z,trial_02,5,-0.009294195170745088,0.6704763233430437,0.88,0.7966873277844986,0.6962349914880063,0.6557866614047151,0.36879432624113473,opt,0.36342395317211434,-0.01083009842225982
bertopic,run_20250831T231222Z,trial_03,32,,0.5026942135711703,0.89375,,0.9527068843159245,0.6259126435805692,0.2293144208037825,opt,,
bertopic,run_20250831T231222Z,trial_04,32,,0.5007400549962517,0.896875,,0.9527068843159245,0.6259126435805692,0.2293144208037825,opt,,
bertopic,run_20250831T231222Z,trial_06,19,,0.558908702247524,0.7631578947368421,,0.9409809457188111,0.6739024108489315,0.11347517730496454,opt,,
bertopic,run_20250831T231222Z,trial_08,11,-0.11598305814362155,0.5095177213670161,0.8636363636363636,0.6948190738247445,0.9312312577930228,0.7108990227773749,0.3120567375886525,opt,-0.4051919221602378,-0.2629890501988555
bertopic,run_20250831T231222Z,trial_09,10,-0.16276446509103204,0.4988097726646469,0.86,0.7959382323389954,0.9235588126697172,0.6468847649605362,0.3073286052009456,opt,-0.5701970687968659,0.1907650607895494
bertopic,run_20250831T231222Z,trial_11,2,-0.2213264477019891,0.31770238708530524,1.0,,0.20969258744150604,0.9873363152191219,0.0,opt,-0.9259003038658228,
bertopic,run_20250831T231222Z,trial_12,9,-0.21965074556432002,0.3864499959296761,0.8888888888888888,0.6968460228033766,0.9259782590668009,0.7350611883314511,0.4373522458628842,opt,-0.9718725331515847,-0.2050897460545236
bertopic,run_20250831T231222Z,trial_14,10,-0.2064353951189201,0.48528840069191437,0.92,0.776095149445069,0.9237000216296234,0.702004565930465,0.3120567375886525,opt,-0.5973643529221219,0.1904346159098092
bertopic,run_20250831T231222Z,trial_15,26,,0.4921709386757383,0.8730769230769231,0.7338333128112006,0.960014421531845,0.7049224899422258,0.19621749408983452,opt,,-0.016902050808718025
bertopic,run_20250831T231222Z,trial_16,2,0.40723121762067815,0.7701818639121686,1.0,0.8325546111576976,0.221079104991113,0.9845750914488118,0.0,opt,2.033293966908511,0.42664938713723893
bertopic,run_20250831T231222Z,trial_17,9,-0.07854752183691655,0.5586152558911119,0.8111111111111111,0.6758045750096126,0.9136010313525275,0.6308247151964474,0.28132387706855794,opt,-0.28126502995590463,-0.5621059468250569
bertopic,run_20250831T231222Z,trial_18,11,-0.10334772416800737,0.5827991531288469,0.7545454545454545,0.7646913203802316,0.9336702159993365,0.6245278498099541,0.2198581560283688,opt,-0.404430270910214,-0.03096605985510259
bertopic,run_20250831T231222Z,trial_19,23,,0.47431770084093017,0.8869565217391304,0.7925237406466368,0.933883762155545,0.5731248908038505,0.39243498817966904,opt,,0.024734365875415942
bertopic,run_20250831T231222Z,trial_20,2,-0.03248689102345299,0.5885251653858963,1.0,0.8325546111576978,0.221079104991113,0.9251813412237891,0.0,opt,0.33351893306794755,0.3009600579240578
bertopic,run_20250831T231222Z,trial_21,2,-0.03248689102345299,0.5885251653858963,1.0,0.8325546111576978,0.221079104991113,0.9505476193732261,0.0,opt,0.33351893306794755,0.35464029318716994
bertopic,run_20250831T231222Z,trial_22,9,0.004858871438054922,0.613064646925586,0.7555555555555555,0.7652770921506185,0.9221909559551449,0.6523579702388265,0.37825059101654845,opt,-0.02361372637200898,0.02003085453612166
bertopic,run_20250831T231222Z,trial_23,12,-0.08745688522712085,0.5081010236768583,0.8333333333333334,0.7713572363514617,0.9140186850203094,0.5638788479717393,0.32860520094562645,opt,-0.3964418464856428,-0.13940725161667017
bertopic,run_20250831T231222Z,trial_24,12,0.007560071814801735,0.6058599854512132,0.75,0.7895895539369,0.9262042731060053,0.6036024422926879,0.14420803782505912,opt,-0.047985959039762216,0.06431730702988248
bertopic,run_20250831T231222Z,trial_25,6,-0.18548775940508735,0.5511736541676847,0.8833333333333333,0.7988353623692952,0.8928311850741076,0.7534093282811004,0.6264775413711584,opt,-0.43821310194996166,0.4028979864444773
bertopic,run_20250831T231222Z,trial_26,19,,0.556608677189084,0.8894736842105263,0.786692733585415,0.9111523716635747,0.5043857929568178,0.3640661938534279,opt,,-0.17763101397408398
bertopic,run_20250831T231222Z,trial_27,16,-0.12132732236392571,0.5374958362529944,0.90625,0.7179623801046952,0.9155986556322426,0.633669422315583,0.3806146572104019,opt,-0.2511756201351405,-0.305292500060713
bertopic,run_20250831T231222Z,trial_28,16,-0.12132732236392571,0.5374958362529944,0.90625,0.7179623801046952,0.9155986556322426,0.633669422315583,0.3806146572104019,opt,-0.2511756201351405,-0.305292500060713
bertopic,run_20250831T231222Z,trial_29,2,0.40723121762067815,0.7701818639121686,1.0,0.8325546111576977,0.221079104991113,0.9176407712268507,0.0,opt,2.033293966908511,0.28500266878446806
bertopic,run_20250831T231222Z,trial_30,9,-0.03313921715550731,0.5819872846140995,0.8333333333333334,0.7697474186698843,0.929328096817758,0.6813184968077977,0.49645390070921985,opt,-0.045202861555757395,0.11476096857880089
bertopic,run_20250831T231222Z,trial_31,10,0.011291936788257314,0.6019632815671072,0.7,0.7622953303226958,0.9303286225796836,0.6232665061001467,0.25059101654846333,opt,-0.15618984363905447,-0.05108187456983748
bertopic,run_20250831T231222Z,trial_32,40,,0.5844822845975053,0.8825,0.811136459992189,0.9709287089865352,0.6600227826517824,0.20803782505910165,opt,,0.3551238745853494
bertopic,run_20250831T231222Z,trial_33,2,-0.03248689102345299,0.5885251653858963,1.0,0.8325546111576978,0.221079104991113,0.9769488048427973,0.0,opt,0.33351893306794755,0.4105106041126654
bertopic,run_20250831T231222Z,trial_34,24,,0.5402215860831115,0.8625,0.805351080844356,0.9300197934529747,0.5387192283327192,0.30260047281323876,opt,,0.023810569010309368
bertopic,run_20250831T231222Z,trial_35,24,,0.5694254587755775,0.8666666666666667,0.8076541518859761,0.923179492386858,0.557086099435,0.3333333333333333,opt,,0.0695054700431737
bertopic,run_20250831T231222Z,trial_36,17,-0.1890881146846022,0.46826910650088693,0.8941176470588236,0.7139118669453078,0.9159061792619592,0.5708918989924785,0.2789598108747045,opt,-0.652467910676725,-0.46174473975486785
bertopic,run_20250831T231222Z,trial_37,2,0.40723121762067815,0.7701818639121686,1.0,0.8325546111576976,0.221079104991113,0.9330905455615232,0.0,opt,2.033293966908511,0.3176975527623764
bertopic,run_20250831T231222Z,trial_38,2,0.40723121762067815,0.7701818639121686,1.0,0.8325546111576977,0.221079104991113,0.9452398691778132,0.0,opt,2.033293966908511,0.3434080076492959
bertopic,run_20250831T231222Z,trial_39,12,0.009048572224704156,0.5948303152692596,0.7083333333333334,0.7916860147056106,0.9228149007779421,0.6453452726951627,0.23404255319148937,opt,-0.16395417220434266,0.161674541082237
