DOC_ID,topic,prob
0,-1,0.1874795132024853
1,20,1.0
2,12,1.0
3,-1,0.24173856926707832
4,7,1.0
5,-1,0.09256600980497864
6,13,1.0
7,1,0.06297093676251234
8,10,1.0
9,-1,0.02618588926037511
10,0,0.13471640500716858
11,0,0.058524622319806874
12,-1,0.07218979388161424
13,21,1.0
14,8,0.36006932305053146
15,-1,0.040465045288732245
16,-1,0.15179299915773273
17,-1,0.05505825266988334
18,-1,0.14759541139464757
19,16,1.0
20,9,0.5524353436947115
21,-1,0.06312121458269654
22,-1,0.044533196128478336
23,-1,0.07071383590477769
24,-1,0.04312180866070621
25,0,0.06019256200742808
26,5,0.04921736500965131
27,-1,0.028632603204543996
28,12,1.0
29,-1,0.17421141428120746
30,9,1.0
31,18,1.0
32,18,1.0
33,18,1.0
34,14,0.286664007837683
35,10,1.0
36,0,1.0
37,1,0.12649678350644894
38,-1,0.059402646382665555
39,0,0.026906373097504186
40,-1,0.07412210116884124
41,5,0.058399390607481845
42,2,0.061994875535720154
43,-1,0.08179911425670884
44,21,1.0
45,5,0.08604500407028456
46,0,1.0
47,15,1.0
48,11,1.0
49,-1,0.1251592249584216
50,1,0.22949001604244756
51,-1,0.02422651687227719
52,4,0.20482909864399876
53,5,1.0
54,-1,0.0858330643039086
55,21,1.0
56,-1,0.12183168820953597
57,0,0.03158402276566186
58,2,0.298295033227821
59,15,1.0
60,9,0.3550484387996911
61,13,0.24563146301797734
62,0,1.0
63,1,0.2558141014714791
64,20,1.0
65,-1,0.13217879656068177
66,16,1.0
67,-1,0.05980420234696367
68,0,0.28804445349785496
69,-1,0.23606552406827588
70,0,0.1043118515115052
71,13,0.3937039068022013
72,2,0.17739863376673748
73,8,1.0
74,17,0.11579829057232309
75,-1,0.02564761672393343
76,-1,0.030039295252891545
77,11,0.2167868217559199
78,1,0.07830724170557908
79,1,0.18681658446759009
80,0,0.08783960682660642
81,1,1.0
82,0,0.05426502457495087
83,4,0.11013780505029752
84,0,0.03788184033111896
85,-1,0.03641797901508579
86,-1,0.021688765137305856
87,5,1.0
88,22,1.0
89,8,1.0
90,12,1.0
91,2,0.07846202488746062
92,-1,0.06997512793428838
93,1,0.32497459394978956
94,4,0.2679553657892318
95,-1,0.07984720800505829
96,17,1.0
97,-1,0.027727777627300422
98,22,1.0
99,-1,0.06709134521078579
100,20,1.0
101,-1,0.059777589386049615
102,8,1.0
103,7,0.2323847492480374
104,10,1.0
105,0,0.048945989667548366
106,2,0.06388447452093077
107,-1,0.05394949797189837
108,0,0.05032595410676778
109,6,0.29453523134295884
110,6,0.17875904249966318
111,1,1.0
112,-1,0.06847547291819388
113,-1,0.052374462013775575
114,-1,0.03678876550852267
115,-1,0.1494642949651294
116,5,1.0
117,17,1.0
118,-1,0.05374782036619663
119,4,0.3283816258130177
120,19,1.0
121,-1,0.08990312087788875
122,19,1.0
123,-1,0.04870946824477913
124,1,0.32605836620243894
125,2,0.08512247843212303
126,14,0.42258342473605937
127,-1,0.12134128815843084
128,-1,0.05375043624041565
129,1,0.2806318252061467
130,1,0.3753732675661394
131,1,0.3926578014174292
132,-1,0.2251199532406236
133,22,1.0
134,5,0.05986674802223613
135,2,0.19674172543758217
136,6,1.0
137,6,1.0
138,2,0.06560237748865469
139,4,0.34905584900483766
140,2,1.0
141,22,1.0
142,-1,0.09838417578054126
143,21,0.3172498929887075
144,0,0.05357765160049185
145,-1,0.04297285128271649
146,-1,0.027137792785098383
147,0,1.0
148,11,1.0
149,0,0.07330301717745362
150,16,1.0
151,-1,0.04580920642763969
152,-1,0.048821443066456034
153,-1,0.02174364491352597
154,2,1.0
155,-1,0.11421261160460862
156,-1,0.0518963257520223
157,5,0.06496493365921178
158,0,0.07895426056553144
159,-1,0.12840029870180014
160,-1,0.02929718110251011
161,-1,0.07494681515619411
162,-1,0.07153087630383717
163,12,0.2701449980829143
164,1,1.0
165,6,0.3276598389302665
166,7,1.0
167,14,0.12508829067023786
168,0,1.0
169,20,1.0
170,-1,0.09803356990994455
171,16,1.0
172,-1,0.11944773439232663
173,-1,0.043278305161232704
174,0,0.2144639407386172
175,4,0.09654553114593262
176,-1,0.03306811524460455
177,1,0.2842907370490876
178,0,0.027209004279252377
179,4,1.0
180,11,0.32791172112518147
181,0,0.08607574600828655
182,-1,0.11299026904194362
183,10,0.2868627108327834
184,0,0.10323802638752351
185,1,0.35794026552069613
186,14,1.0
187,-1,0.07432348902874382
188,16,1.0
189,15,1.0
190,12,0.304082018636824
191,-1,0.11306382489795169
192,-1,0.162050501885795
193,0,0.05275425376736593
194,7,0.1541865339996833
195,8,0.19834682027457687
196,-1,0.046332848320216335
197,0,0.7704867568492757
198,9,1.0
199,-1,0.053555432813393304
200,12,0.22814389745164054
201,9,1.0
202,-1,0.17514679074209571
203,0,0.03532121192194109
204,1,0.08887187775109742
205,-1,0.20113052613660595
206,7,1.0
207,4,1.0
208,-1,0.04373806803753751
209,17,1.0
210,4,1.0
211,-1,0.15995944094214942
212,10,1.0
213,-1,0.06865714933287556
214,2,1.0
215,-1,0.10775973056809028
216,21,1.0
217,-1,0.07750439375660918
218,7,0.16403829797381034
219,8,1.0
220,-1,0.10677018388043784
221,1,0.22394252378336915
222,-1,0.034955091129452345
223,2,0.12046554029807631
224,15,1.0
225,-1,0.0328479954305831
226,18,1.0
227,1,0.13699353343238055
228,4,0.0787641877715847
229,0,0.046695327367168124
230,17,1.0
231,0,0.07058923532603685
232,-1,0.16177753025077812
233,-1,0.18941194816473023
234,-1,0.03170425180566163
235,17,0.09882582608459234
236,6,1.0
237,1,0.07959831794578187
238,-1,0.06167144501808311
239,0,0.05407674847433315
240,-1,0.041917951806741995
241,6,0.17009961893149853
242,5,0.18069959058417656
243,1,1.0
244,4,0.35220800146981995
245,20,1.0
246,-1,0.024668338212711603
247,18,0.8938801743949487
248,-1,0.10739561016657226
249,12,0.31716601012480644
250,13,1.0
251,-1,0.024970843558603836
252,-1,0.23759363283217041
253,19,1.0
254,0,0.13595181202888137
255,-1,0.048611434535565864
256,5,1.0
257,1,0.13115354176252994
258,6,0.27680538076105177
259,3,1.0
260,-1,0.07383301671468755
261,9,0.5210992192756366
262,10,0.3074111598390871
263,9,1.0
264,-1,0.08876990169556585
265,2,0.05633594757868943
266,1,0.18084720135661453
267,-1,0.044322589237425075
268,-1,0.046991863057492575
269,1,0.4364754938741279
270,-1,0.025644461212374542
271,-1,0.04924498809168162
272,1,0.08543136971957753
273,0,0.029442232582583286
274,21,1.0
275,-1,0.10376733076442202
276,9,0.7664530697481591
277,-1,0.04565847995691346
278,8,0.21372574661457916
279,-1,0.06867046149509774
280,3,0.28893702869864585
281,-1,0.05682930530109857
282,-1,0.09736617981600486
283,15,1.0
284,-1,0.04989834948002213
285,1,0.0819566237132055
286,0,0.06151759749561333
287,0,0.09858340355586143
288,-1,0.15611169846247425
289,19,1.0
290,2,1.0
291,-1,0.10259217025709225
292,1,0.11821218160559051
293,1,0.0711624612081316
294,16,0.15118138924182614
295,2,1.0
296,2,0.1676485006420736
297,17,1.0
298,12,1.0
299,17,1.0
300,-1,0.04929010931753014
301,7,1.0
