DOC_ID,topic,prob
0,0,0.2087687350863946
1,-1,0.32433121541403226
2,-1,0.17765266313349812
3,0,0.3827070287843432
4,0,0.17134546361776265
5,-1,0.25672504613992364
6,0,1.0
7,-1,0.3163655240479381
8,1,0.32412249546620026
9,-1,0.3425081100690496
10,1,1.0
11,1,0.5097953104701638
12,-1,0.20803501231455537
13,-1,0.27580610468579725
14,3,1.0
15,-1,0.20002414854927375
16,-1,0.49415981040702245
17,-1,0.16392105057879655
18,-1,0.22339002572735536
19,-1,0.11228492306218399
20,-1,0.22400134418696702
21,-1,0.1718201705032519
22,-1,0.1320926017884032
23,-1,0.17189691792815406
24,-1,0.18745245494591278
25,1,0.41498227812693933
26,5,0.6444227538128398
27,-1,0.29348640124772674
28,-1,0.22235825622452224
29,4,0.49233595562781907
30,-1,0.09342881512308882
31,-1,0.18468048760114886
32,-1,0.17186115965916446
33,-1,0.15033037843465738
34,5,1.0
35,1,0.33875252907302017
36,1,1.0
37,2,1.0
38,2,0.3357079865746053
39,-1,0.3377010033975527
40,4,0.41923258510494354
41,5,1.0
42,-1,0.23801563608342108
43,4,0.5745285392970038
44,-1,0.2831464143279843
45,5,1.0
46,1,1.0
47,-1,0.21074588300722813
48,4,1.0
49,-1,0.2692176351965292
50,-1,0.4915661888167671
51,-1,0.208245716415009
52,3,1.0
53,-1,0.6567891131062181
54,-1,0.14927457770723923
55,-1,0.26857293007378397
56,4,1.0
57,1,0.43705997420477766
58,-1,0.2131052262227494
59,-1,0.22159735226601654
60,-1,0.250375194427351
61,0,1.0
62,1,1.0
63,2,1.0
64,-1,0.13943437428954028
65,0,1.0
66,-1,0.09470574756072098
67,-1,0.20619949060545706
68,1,1.0
69,-1,0.19552430171451632
70,1,0.6971584495818055
71,0,1.0
72,0,0.2616784915516706
73,3,1.0
74,0,1.0
75,-1,0.1819310567153608
76,5,1.0
77,4,1.0
78,2,0.43753495468782133
79,2,0.5535763880736035
80,1,0.4846006772540158
81,2,1.0
82,1,0.33481867554510597
83,3,1.0
84,-1,0.28625784796852566
85,-1,0.5077109502666199
86,-1,0.21049296268630346
87,5,1.0
88,-1,0.2276983168680447
89,3,0.6951323730600945
90,-1,0.1587270076675707
91,-1,0.2408370039072031
92,-1,0.40955499635679776
93,2,1.0
94,3,1.0
95,-1,0.2766151331459722
96,0,0.6603775207359978
97,2,0.4327026834350444
98,0,0.22429799365701436
99,0,0.3932355303269807
100,-1,0.1254665894872015
101,-1,0.23761596234676607
102,3,1.0
103,-1,0.1883187566808402
104,-1,0.2295597545018299
105,-1,0.381709772664188
106,-1,0.2569124759928485
107,0,0.21098583024702805
108,-1,0.3736097670525505
109,0,0.649652981354774
110,0,0.532994071806143
111,2,1.0
112,-1,0.2606086951854251
113,-1,0.15058645478361007
114,-1,0.2153779821079197
115,-1,0.6260886215785252
116,-1,0.626244426453155
117,0,0.5766962009973414
118,-1,0.21233743083077933
119,3,1.0
120,4,1.0
121,-1,0.26797260880792984
122,4,1.0
123,-1,0.14485672822944473
124,2,1.0
125,-1,0.2801453932652441
126,-1,0.346769418449333
127,-1,0.24973507421925387
128,4,1.0
129,2,1.0
130,2,1.0
131,2,1.0
132,-1,0.25375401357921523
133,0,0.2435508461093097
134,5,1.0
135,-1,0.28914399902753224
136,0,1.0
137,0,0.4836894273718753
138,-1,0.19886592785678528
139,3,1.0
140,-1,0.34012898371522304
141,3,0.26763643558605643
142,-1,0.2952423906845492
143,-1,0.2668559786961822
144,1,0.3497704545477028
145,-1,0.2512657766660429
146,-1,0.28837116718233674
147,1,0.6770420455812184
148,4,1.0
149,1,1.0
150,-1,0.10588189499764958
