DOC_ID,topic,prob
0,0,0.15502779431860453
1,6,1.0
2,2,0.06844434715746507
3,0,1.0
4,0,0.14686070969971085
5,9,1.0
6,10,1.0
7,3,0.10478592549316702
8,-1,0.036739161972314534
9,5,1.0
10,1,1.0
11,1,0.39102079307902876
12,7,1.0
13,0,0.09299774652861958
14,4,1.0
15,10,1.0
16,4,0.25291947041027163
17,-1,0.11900441350210295
18,4,1.0
19,-1,0.046661489720266444
20,-1,0.03275883667063245
21,1,0.14782957961834403
22,6,0.1704390974041475
23,2,0.06749312639451681
24,0,0.09076674556023454
25,1,0.439338096363053
26,5,1.0
27,7,1.0
28,2,0.07021881648326694
29,6,1.0
30,-1,0.03426613701541681
31,4,1.0
32,-1,0.1031633271372913
33,-1,0.10002702534805294
34,2,0.20683847987192547
35,-1,0.038221216432418534
36,1,0.32283506385724453
37,3,0.5377764088362293
38,9,1.0
39,1,0.2983043642941008
40,7,1.0
41,5,1.0
42,9,1.0
43,7,1.0
44,0,0.13422368638945611
45,2,1.0
46,1,0.27950651552824773
47,2,0.08503705320656756
48,6,1.0
49,0,0.14753653431539968
50,3,1.0
51,0,0.12983720474534752
52,8,1.0
53,2,1.0
54,1,0.16741962200313903
55,0,0.09403842138332302
56,6,1.0
57,1,0.29167316280908645
58,5,1.0
59,2,0.08447234938292139
60,10,1.0
61,10,1.0
62,1,0.29724835178677866
63,3,0.5263148309194908
64,6,1.0
65,1,1.0
66,-1,0.04561836597846041
67,1,0.2889391533348725
68,1,1.0
69,4,1.0
70,1,0.3674670179766754
71,10,1.0
72,5,0.2825373910760918
73,4,0.2882962241888096
74,-1,0.21759056714932
75,0,0.13403110991926956
76,2,0.4101145423934399
77,7,1.0
78,3,0.2243297123966822
79,3,0.4380762029815875
80,1,1.0
81,3,1.0
82,1,0.4275276916957421
83,8,1.0
84,0,0.20078924021386135
85,5,1.0
86,1,0.3219311474007092
87,2,1.0
88,0,1.0
89,4,1.0
90,2,0.0780458200240076
91,7,1.0
92,4,0.22716334939255087
93,3,1.0
94,8,1.0
95,9,1.0
96,-1,0.2107799628007813
97,3,0.10510062527521537
98,0,1.0
99,0,0.3004865149321351
100,6,1.0
101,-1,0.08128594959445888
102,4,1.0
103,0,0.16708380184935823
104,-1,0.03655155837132819
105,1,1.0
106,9,1.0
107,-1,0.08632876682316329
108,1,1.0
109,0,1.0
110,0,0.21000165691501743
111,3,1.0
112,9,1.0
113,1,0.13752440038743186
114,10,1.0
115,2,1.0
116,2,1.0
117,-1,0.20741142551518865
118,2,1.0
119,8,1.0
120,-1,0.11524127292003179
121,9,1.0
122,-1,0.10825973790870957
123,-1,0.058434178808201315
124,3,1.0
125,7,1.0
126,2,0.1408111044347001
127,0,0.13904146669573839
128,7,1.0
129,3,1.0
130,3,0.5262594806841088
131,3,1.0
132,6,0.35707508185147174
133,0,1.0
134,5,1.0
135,5,1.0
136,0,1.0
137,0,0.19721198255254618
138,9,1.0
139,8,1.0
140,5,1.0
141,0,0.21630406439063243
142,4,1.0
143,0,0.1477066394240716
144,1,0.36163196780773765
145,0,1.0
146,-1,0.07990374120340266
147,1,0.2772661647613719
148,6,1.0
149,1,0.3304312829801359
150,-1,0.045531882026602265
151,6,0.18069455806370102
152,-1,0.05937546310125219
153,-1,0.12221441762439492
154,5,1.0
155,9,1.0
156,-1,0.06184215183145309
157,5,1.0
158,1,0.4809081193333811
159,8,1.0
160,5,1.0
161,0,0.11290791952517142
162,4,0.2651387067361043
163,2,0.07873414640676074
164,3,1.0
165,0,0.3339098986637086
166,0,0.18040133767189803
167,2,1.0
168,1,0.35080692711942657
169,6,1.0
170,0,0.16099977178099656
171,-1,0.04515278050650189
172,0,0.13799703827300058
173,9,1.0
174,1,0.5157865370114376
175,8,1.0
176,0,0.17125148595182516
177,3,0.3422313844776637
178,1,0.47398068937646437
179,8,1.0
180,6,1.0
181,1,0.38543458909935024
182,0,0.1799095825633432
183,-1,0.03948645689736703
184,1,1.0
185,3,1.0
186,2,0.1451806436687358
187,4,0.30327109621079285
188,-1,0.04611943564743494
189,2,0.08452286760633834
190,2,0.08376446305793393
191,7,1.0
192,0,0.21415438194593683
193,1,1.0
194,0,0.3886127264240902
195,4,1.0
196,-1,0.13143677896135889
197,1,0.2852599370396425
198,-1,0.032450151403604466
199,-1,0.12239643745711525
200,2,0.17133058190610798
201,-1,0.03273663025416067
202,0,0.23560480568724024
203,0,0.19129718037871374
204,3,0.13886445840372852
205,0,0.26856724817312677
206,0,0.15944392506684224
207,8,1.0
208,3,0.18200643178166398
209,-1,0.20610427943551693
210,8,1.0
211,4,0.2671678555812214
212,-1,0.03876994739052768
213,7,1.0
214,5,1.0
215,2,1.0
216,0,0.12738286762470188
217,0,0.09937095784035616
218,0,0.1771636949854301
219,4,1.0
220,0,0.1160253847986665
221,3,0.4331358889863712
222,0,0.097094206918587
223,7,1.0
224,2,0.08574988232317952
225,4,0.22189325055079753
226,-1,0.11004908386151388
227,3,1.0
228,4,0.22263245728940373
229,0,0.18853750302317204
230,-1,0.21369157139883088
231,1,1.0
232,0,0.11546181606561073
233,0,0.1834851461248347
234,-1,0.1350403552893938
235,-1,0.1936292481589326
236,0,1.0
237,0,0.1561424381258528
238,-1,0.07982749496857326
239,1,0.37390247293478746
240,5,0.26782625709058683
241,0,0.1883828907409879
242,2,1.0
243,3,1.0
244,8,1.0
245,6,1.0
246,-1,0.11807779506657214
247,-1,0.10248598455748402
248,7,1.0
249,2,0.07503295940347116
250,10,1.0
251,9,1.0
252,4,1.0
253,-1,0.10862863978575045
254,1,0.48352435723242543
255,-1,0.08631724780415054
256,2,1.0
257,3,1.0
258,0,0.22808039991465345
259,1,1.0
260,0,0.18233051940087142
261,-1,0.035747955056645755
262,-1,0.03888845445825601
263,-1,0.03387605470886417
264,2,1.0
265,9,1.0
266,3,1.0
267,3,0.17999061083259163
268,-1,0.14191748424611428
269,3,1.0
270,5,1.0
271,3,0.11732917584240407
272,3,1.0
273,1,0.2935212771006857
274,0,0.09660951901253732
275,0,0.10484824011137188
276,-1,0.0346978020856253
277,-1,0.12671915615016038
278,4,0.20780635293391525
279,0,0.1458162922105334
280,-1,0.0009251572062556379
281,7,1.0
282,4,0.3278074610335403
283,2,0.08534460498847471
284,-1,0.04151244520826117
285,1,0.3034822274742749
286,1,0.3433364961266589
287,1,1.0
288,4,0.23188117065074965
289,-1,0.10564871238246938
290,5,1.0
291,9,1.0
292,8,1.0
293,3,0.15988541779333415
294,-1,0.048453709003038616
295,5,1.0
296,5,1.0
297,-1,0.20535445113394402
298,2,0.07805780011205629
299,-1,0.2142820014769522
300,5,1.0
301,0,0.1663703713335041
302,1,1.0
303,4,0.2830119780330634
304,2,0.17894433420509803
305,1,0.2613773716349509
306,6,1.0
307,7,1.0
308,4,0.21506560481790163
309,1,0.14190664107270404
310,1,1.0
311,4,0.314956658161382
312,-1,0.10217744853551294
313,6,1.0
314,-1,0.13461131336648455
315,-1,0.0366165354049848
316,2,1.0
317,0,0.2881763573318587
318,2,1.0
319,0,1.0
320,-1,0.045182302489756396
321,0,0.18578622779017204
322,0,0.14136549439144913
323,10,1.0
324,0,0.1392616843433792
325,5,1.0
326,2,0.08080403936634799
327,3,0.2511268575715097
328,1,0.160512484844561
329,-1,0.03412773606324231
330,5,1.0
331,5,1.0
332,0,0.09651678599246943
333,-1,0.03436748633152554
334,6,1.0
335,2,1.0
336,0,0.22225360259431193
337,0,0.24806777879896558
338,4,1.0
339,10,1.0
340,8,1.0
341,-1,0.08610945258612289
342,2,0.14742846873168394
343,3,1.0
344,3,0.33435619824191787
345,3,1.0
346,-1,0.0009251816484078265
347,-1,0.10912493014177187
348,0,1.0
349,-1,0.0009251903972357335
350,-1,0.0009252256135623213
351,1,0.14016954442072285
352,-1,0.0009251752575267244
353,1,1.0
354,7,1.0
355,-1,0.0009252137039270931
356,0,0.16105533015425835
357,-1,0.0009251929174140751
358,-1,0.0009252242036344418
359,1,0.43846115880322856
360,4,1.0
361,3,0.16863110586531085
362,7,1.0
363,-1,0.0009251927064896758
364,-1,0.0009251749898900716
365,7,1.0
366,-1,0.0009252299050575334
367,3,1.0
368,-1,0.0009252443611737848
369,-1,0.0009252082763545562
370,3,0.2773461763154685
371,0,0.24235343687013838
372,2,0.0919921907362529
373,7,1.0
374,10,1.0
375,0,1.0
376,2,0.1790340567898849
377,-1,0.10823218191807772
378,8,1.0
379,10,1.0
380,1,0.4085040768846204
381,-1,0.03716096931321123
382,0,0.11614941810254402
383,6,1.0
384,9,1.0
385,3,1.0
386,9,1.0
387,2,1.0
388,0,1.0
389,5,1.0
390,-1,0.10439620076957212
391,4,1.0
392,10,1.0
393,-1,0.06019844734122129
394,1,0.3213034965156235
395,0,0.28353942084889144
396,1,1.0
397,4,1.0
398,8,1.0
399,7,1.0
400,2,0.08626968682405108
401,4,1.0
402,1,0.3809713558007205
403,0,0.14303464410076666
404,2,0.1800326785723695
405,-1,0.05700539631954741
406,10,1.0
407,6,1.0
408,2,0.09274641195919153
409,0,1.0
410,10,1.0
411,0,1.0
412,2,0.35642768442823386
413,0,0.10084665763787123
414,0,1.0
415,3,0.1666756826311142
416,1,0.34432016763599665
417,6,1.0
418,3,0.2897048290264061
419,-1,0.09429939318711598
420,8,1.0
421,10,1.0
422,-1,0.0009252319903477521
